tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
840.0,G4CZ1583,,Wolkha Cholung,ol kha chos lung,འོལ་ཁ་ཆོས་ལུང་།,沃卡曲龙寺,"Olka Cholung; woka qulong si; qulong si, ol dga' chos lung, 沃卡曲龙寺; 曲龙寺 ",Geluk,Monastery,1393.0,,,,,29.37749,92.36591,"<p>
	Wolkha Cholung Monastery, located near the town of Wolkha in Zangri County, was intitally founded as a hermitage in 1393 by <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a>, who meditated in the nearby Wozerpuk cave with followers who came to be known as the Eight Disciples of Wolkha. Tradition holds that Tsongkhapa&#39;s footprints can still be seen in this cave. The reconstructed assembly hall has images of Tsongkhapa and the eight disciples, as well a protector deity.&nbsp;</p>
",
841.0,G2508,,Drakri Hermitage,brag ri ri khrod,བྲག་རི་རི་ཁྲོད།,,"Bari, se ra byes kyi brag ri ri khrod; zhari; zhari shanju xiuxingchu, 扎日; 扎日山居修行处 ","Geluk, Nyingma","Hermitage, Monastery",1416.0,,,,,29.68705,91.10852,"<p>
	Drakri is one of the ten hermitages belonging to <a href=""/geographies/view/Sera-Je-College/TBRC_G155"">Sera Je College</a>. It was founded in 1416. The incarnation line associated with Drakri is the Drakri Lama, also known as the Bari Lama. It&#39;s difficult to know whether the first Drakri Lama gave his name to the site he used for retreat or whether the site got its name from him. Beginning in 1959 it was used as a prison, ceasing to operate as such when other facilities were established in the region. The hermitage became a Nyingma site after its renovation in the 1990s.</p>
<p>
	&nbsp;</p>
",
842.0,G158,,Gepel Hermitage,dge 'phel ri khrod,དགེ་འཕེལ་རི་ཁྲོད།,,Gepel Ritro; Gempe Ritro ,Geluk,Monastery,,,,,16th,29.693339,91.053467,"<p>
	Gepel is a Geluk hermitage in the vicinity of Lhasa and near <a href=""/geographies/view/Drepung-Monastery/TBRC_G108"">Drepung Monastery</a>. It was in existence by the sixteenth century, as <a href=""/biographies/view/Panchen-Sonam-Drakpa/TBRC_P101"">Panchen Sonam Drakpa</a> went there and named the location as it is now known. The <a href=""/biographies/view/First-Jamyang-Zhepa/TBRC_P423"">First Jamyang Zhepa</a> engaged in retreat at Gepel Ritro in the early 1700&#39;s before a trip to Amdo. In 1701&nbsp;<a href=""/biographies/view/Taktsang-Lobzang-Rabten/TBRC_P414"">Taktsang Lobzang Rabten</a>, a prominent Geluk lama, went there on a retreat to cure himself of a disease ascribed to the nāgā spirits.</p>
",
860.0,G2511,,Keutsang West Hermitage,ke'u tshang nub ri khrod,ཀེའུ་ཚང་ནུབ་རི་ཁྲོད།,,"Keutsang Nub Ritro; geiwucang xisi, se ra byes kyi ke'u tshang nub ri khrod, 给乌仓西寺 ","Geluk, Marpa Kagyu","Hermitage, Monastery",,,,,,29.70598,91.13696,"<p>
	One of the ten hermitages belonging to <a href=""/geographies/view/Sera-Je-College/TBRC_G155"">Sera Je College</a>. The hermitage of Keutsang West lies in ruins and the new Keutsang Hermitage has been built just to the west of the ruins. The hermitage was founded as a Kagyu hermitage in the twelth century and was converted to Geluk in the fifteenth century. It is managed by the Keutsang lamas while the East hermitage is held by the <a href=""/incarnation/view/Purchok/TBRC_R8LS12862"">Purchok</a> lineage.</p>
",
862.0,G3199,,Drak Yerpa,brag yer pa,བྲག་ཡེར་པ།,,"zhayeba si; yeba si, 扎叶巴寺; 叶巴寺 ",Geluk,Monastery,,,,,,29.73638,91.27963,"<p>
	Drak Yerpa, a complex of ancient caves located east of Lhasa in Taktse County, is said to have been an important site in pre-Buddhist times and later was a meditation site for Buddhist figures such as <a href=""/biographies/view/Songtsen-Gampo/TBRC_P8067"">Songtsen Gampo</a>, <a href=""/biographies/view/Padmasambhava/TBRC_P4956"">Padmasambhava</a>, <a href=""/biographies/view/Atisha/TBRC_P3379"">Atisha</a>, and many others. Legend states that <a href=""/biographies/view/Langdarma/TBRC_P2MS13219"">Langdarma</a>&#39;s assassin, <a href=""/biographies/view/Lhalung-Pelgyi-Dorje/TBRC_P6986"">Lhalung Pelgyi Dorje</a>, hid and meditated in the caves of Drak Yerpa for over two decades. In the eleventh century, a Kadam monastery called Yerpa Drubde was founded at the site. It was later brought under Geluk control. It was badly damaged during the cultural revolution and since has been partially restored.&nbsp;</p>
",Q1254536
863.0,G2812,,Drak Yongdzong,bsgrags yongs rdzong,བསྒྲགས་ཡོངས་རྫོང་།,,"Drak Yangdzong; Drayangdzong; Drakyongdzong; Dra Yongdzong; zha yangzong si, bsgrags yongs rdzogs; yongs rdzong; sgrags kyi yang rdzong gshin rje rol pa'i pho brang; bsgrags yongs rdzong gshin rje rol pa'i sgrub gnas, 扎央宗寺 ",Nyingma,Hermitage,,,,,,29.44222,91.24727,"<p>
	Drak Yongdzong, a complex of caves located in Dranang County south of Lhasa, is associated with <a href=""/biographies/view/Padmasambhava/TBRC_P4956"">Padmasambhava</a>, whose buddha-body is represented by these caves. According to tradition, Padmasambhava sent two of his newly ordained disciples, <a href=""/biographies/view/Nubchen-Sanggye-Yeshe/TBRC_P2885"">Nubchen Sanggye Yeshe</a> and <a href=""/biographies/view/Nanam-Dorje-Dudjom/TBRC_P0RK1005"">Nanam Dorje Dudjom</a> to meditate at the caves. The site was also an important place for treasure revelation, with both Padmasambhava and <a href=""/biographies/view/Yeshe-Tsogyel/TBRC_P7695"">Yeshe Tsogyel</a> both concealing treasures there.&nbsp;</p>
",
865.0,,,Banak Zhol Gyelkhang,sbra nag zhol rgyal khang,སྦྲ་ནག་ཞོལ་རྒྱལ་ཁང་།,,Banak Shol; Banakshol ,Geluk,Temple,,,,,,29.65384,91.13808,"<p>
	Banak Zhol Gyelkhang is the oracle shrine operated by a <em>katsara </em>family (mixed Tibetan-Newari descent) lineage of which the female members acted as a medium for the spirit of the deity Gyelpo Shingjachen <em>(rgyal po shing bya can)</em>, a minister of the national protector deity Pehar Gyelpo. Local Lhasa knowledge claims that it was the <a href=""/biographies/view/Second-Dalai-Lama/TBRC_P84"">Second Dalai Lama</a> (1476-1542) who founded the Gyelkhang which would date its founding to the sixteenth century. The chapel assumed its present dimensions during the first Gurkha war (1788-1792). The chapel was closed in 1959 and reopened in 1994. It was restored by the monastery of <a href=""/geographies/view/Drak-Yerpa/TBRC_G3199"">Drak Yerpa</a> which supples a caretaker monk.</p>
<p>
	Until Lhasa developed a dense townscape, areas near the Barkor were often turned into tent towns to accommodate tens of thousands of pilgrims and visitors at festival times. Banak Zhol, meaning &#39;black tent base&#39; was one such area. The Banak Zhol neighborhood in Lhasa had a high number of such oracle temples until the post-1959 period but the Gyelkhang is the only survivor.</p>
",
866.0,,,Barkor Jampa Lhakhang,bar skor byams pa lha khang,བར་སྐོར་བྱམས་པ་ལྷ་ཁང་།,,Jamkhang; byams khang; Jampa Lhakhang ,Geluk,Temple,,,,,,29.65356,91.13261,"<p>
	The Barkor Jampa Lhakhang was founded in the fifteenth century by <a href=""/biographies/view/Lo-Sempa-Chenpo-Lodro-Gyeltsen/TBRC_P429"">Lo Sempa Chenpo Lodro Gyeltsen</a>, a Geluk master who refounded <a href=""/geographies/view/Lo-Monastery/TBRC_G3041"">Lo Monastery</a> in the upper Kyichu valley. The image enshrined in the temple is that of Jampa Tromsik <em>(byams pa khrom gzigs)</em>--the Maitreya watching the market. The temple was built to counter harmful influence from the north and to prevent crime in the busy market of the Barkor. The temple has always been maintained by Lo Monastery and contains the reliquary stupa of Sempa Chenpo Lodro Gyeltsen. The temple was restored in 1992 through the donation of a private Lhasa family. The main image of Maitreya, the two-storey clay Jampa, was made in 1991-1992. The original fifteenth century image was desecrated and removed from the temple during the Cultural Revolution.</p>
",
867.0,,,Barkor Mani Lhakhang,bar skor ma Ni lha khang,བར་སྐོར་མ་ཎི་ལྷ་ཁང་།,,Mani Lhakhang; Miwang Khorlo ,Nyingma,Temple,,,,,,29.65336,91.13253,"<p>
	The original Barkor Mani Lhakhang were a pair of prayerwheel temples on the northern stretch of the Barkor in Lhasa allegedly founded by Miwang <a href=""/biographies/view/Pholane-Sonam-Tobgyel/TBRC_P346"">Pholane Sonam Tobgyel</a> in the eighteenth century and commonly called Miwang Khorlo after him. The original Mani Lhakhang was razed in the 1960s. In 1989, a replacement Mani Lhakhang was built on a different location in the Barkor, on the open square in front of the old Nangtseshar courthouse. The new Mani Lhakhang is now maintained by <a href=""/geographies/view/Mindroling-Monastery/TBRC_G14 "">Mindroling Monastery</a>.</p>
",
874.0,G4554,,Jebumgang Lhakhang,rje 'bum sgang lha khang,རྗེ་འབུམ་སྒང་ལྷ་ཁང།,吉崩岗拉康,"Jebum temple; jibenggang lakang, rje 'bum lha khang , ",Geluk,Temple,,,,,,29.656,91.13243,"<p>
	The Jebumgang temple was built at the end of the nineteenth century by the then regent of Tibet, the Ninth Demo <a href=""/biographies/view/Ngawang-Lobzang-Trinle-Rabgye/TBRC_P1814"">Ngawang Lobzang Trinle Rabgye</a>. The name refers to the 100,000 clay mould figures of <a href=""/biographies/view/Je-Tsongkhapa/TBRC_P64"">Je Tsongkhapa</a> that were once contained in a stupa. When the stupa collapsed, Ngawang Lobzang Trinle Rabgye built the temple to contain the 100,000 tsatsa. The <a href=""/biographies/view/Thirteenth-Dalai-Lama/TBRC_P197"">Thirteenth Dalai Lama</a>&#39;s government entrusted the care of the Jebumgang temple to the <a href=""/geographies/view/Potala/TBRC_G222"">Potala</a>&#39;s <a href=""/geographies/view/Namgyel-Dratsang/TBRC_G4249"">Namgyel Dratsang</a>.&nbsp;</p>
",
879.0,,,Lingtsang Labrang,gling tshang bla brang,གླིང་ཚང་བླ་བྲང།,, ,Geluk,Monastery,1938.0,,,,,29.651705,91.129967,"<p>
	Lingstang Labrang, built around 1943, is located near the Jokhang in the southern Barkhor square area. It was designed to serve as the residence of its incarnate Lama. Lingstang Labrang was the home of the <a href=""/biographies/view/Sixth-Ling-Rinpoche/TBRC_P4559"">Sixth Ling Rinpoche</a>, who served as a tutor to the Fourteenth Dalai Lama. During winter Ling Rinpoche would reside here while in summer he would stay at <a href=""/geographies/view/Norbulingka/TBRC_G4145"">Norbulingka</a>. It is a three story stone and mudbrick building containing fine murals. It was turned into public housing and later a guest house.</p>
",
882.0,,,Trijang Labrang,khri byang bla brang,ཁྲི་བྱང་བླ་བྲང།,, ,Geluk,Monastery,,,,,,29.650032,91.131217,"<p>
	The Trijang Labrang, a three story stone building located in the southwest Lingkhor area, was built in the twentieth century. It was the former Lhasa residence of the <a href=""/biographies/view/Third-Trijang,-Lobzang-Yeshe-Tendzin-Gyatso/TBRC_P2596"">Third Trijang, Lobzang Yeshe Tendzin Gyatso</a>, one of the twentieth century&#39;s most influential Geluk teachers who was tutor to the <a href=""/biographies/view/Fourteenth-Dalai-Lama/TBRC_P1649"">Fourteenth Dalai Lama</a>. &nbsp;The structure itself contains paintings, as well as decorative elements from India. It was restored in 2001 and in recent times was the headquarters for the Lhasa Cinema Company.</p>
<p>
	&nbsp;</p>
",
884.0,,,Demo Labrang,de mo bla brang,དེ་མོ་བླ་བྲང།,, ,Geluk,Monastery,,,,,,29.655268,91.128515,"<p>
	The Demo Labrang, located northwest of the Jokhang, was the residence for the Demo Regent, whose seat was at <a href=""/geographies/view/Tengyeling-Monastery/TBRC_G303"">Tengyeling Monastery</a>. It was built in the twentieth century and demolished in 1997.&nbsp;</p>
",
905.0,G222,,Potala,po ta la,པོ་ཏ་ལ།,布达拉宫,"bu da la gong, pho brang po ta la; pho brang khri rtse dmar po, 布达拉宫; 布達拉宮 ",Geluk,Palace,637.0,,,,,29.657925,91.117313,"<p>
	The Potala Palace, named after the mountain home of the bodhisattva Avalokiteśvara, looms high above the city of Lhasa on Marpori (red mountain) to the northwest of the <a href=""/geographies/view/Jokhang/TBRC_G4261"">Jokhang</a>. The current structure is thirteen stories tall, making it one of the world&#39;s tallest buildings to have pre-existed the modern skyscraper. &nbsp;It is considered a masterpiece that represents the pinnacle of classical Tibetan architectural style and highlights the ingenuity of the Palace&#39;s artisans and builders who were constrained by limited resources. It was designated a UNESCO world heritage site in 1994.</p>
<p>
	The existing palace is largely attributed to the <a href=""/biographies/view/Fifth-Dalai-Lama/TBRC_P37"">Fifth Dalai Lama</a>, who undertook an immense expansion of the original structure, which is dated to the year 637 during the reign of <a href=""/biographies/view/Songtsen-Gampo/TBRC_P8067"">Songtsen Gampo</a>. Some sources say that the original palace was eleven stories high, although it is possible it was considerably smaller. Several chapels, notably the Pakpa Lhakhang, are said to date from the time of Songsten Gampo. The Fifth Dalai Lama began building the White Palace upon the original foundation in 1645, with construction continuing until 1653. Thousands of workers and artisans hailing from near and far took part in the project. &nbsp;It would become the seat of the Ganden Podrang government (previously located at <a href=""/geographies/view/Drepung/TBRC_G108"">Drepung</a>), and the winter home of the Dalai Lamas (in summer, they resided at <a href=""/geographies/view/Norbulingka-Palace/TBRC_G4145"">Norbulingka Palace</a>). &nbsp;When the Fifth Dalai Lama passed away in 1682, his Regent, <a href=""/biographies/view/Desi-Sanggye-Gyatso/TBRC_P421"">Desi Sanggye Gyatso</a>, continued the expansion and completed the building of the Red Palace in 1694, all the while managing to cover-up the Dalai Lama&#39;s death. The structure is located at the center of the White Palace and extends several stories upward. It was used for religious purposes, containing many chapels and halls. Reliquaries for the Fifth Dalai Lama, and the <a href=""/biographies/view/Seventh/TBRC_P179"">Seventh</a> through twelfth&nbsp;Dalai Lamas are held in the Red Palace.</p>
<p>
	When Lhasa was attacked by the Dzungars in the early eighteenth century, the Potala was also damaged, and presumably many treasures went missing or were destroyed. Shelling during the Lhasa uprising in 1959 damaged the fa&ccedil;ade and once again works of art and texts were stolen and destroyed. Since that time, multiple phases of restoration have occurred. Today, the Potala functions as a museum; the influx of tourists presents challenges to ongoing conservation efforts. The Potala was surrounded by a walled neighborhood, the Shol, which was a center of administrative activity and included the <a href=""/geographies/view/Ngul-Parkhang/TBRC_TOL888"">Ngul Parkhang</a> (treasury), <a href=""/geographies/view/Makchikhang/TBRC_G1KT3"">Makchikhang</a> (armory), <a href=""/geographies/view/Zhol-Parkhang/TBRC_G1PD129185"">Shol Parkhang</a> (Shol printery), to name just a few.</p>
",Q71229
906.0,G4145,,Norbulingkha,nor bu gling kha,ནོར་བུ་གླིང་ཁ།,,"Norbulingka; Norbu Lingka Palace; luobu linka gongdian, 罗布林卡; 羅布林卡 ",Geluk,Palace,1755.0,,,,,29.65431,91.09005,"<p>
	Located to the west of Lhasa, the Norbulingkha Palace was established during the time of the <a href=""/biographies/view/Seventh-Dalai-Lama/TBRC_P179"">Seventh Dalai Lama</a>, who selected the location based on natural springs onsite believed to benefit his health. Construction on the first building of the complex, Uyab Podrang, was completed around 1755. Over time, subsequent Dalai Lamas, who came to use Norbulingkha as summer residence (the Winter Palace was located in the <a href=""/geographies/view/Potala's/TBRC_G222"">Potala&#39;s</a> White Palace), commissioned additional buildings. Norbulingkha contains palace buildings, government buildings, and the opera grounds where outdoor performances are held.</p>
<p>
	In March of 1959, Norbulingka was an important site of resistance to Chinese occupation. Crowds of Tibetans surrounded the palace in an effort to guard the Fourteenth Dalai Lama, who was inside the complex, having declined an invitation to attend a performance at the Chinese military camp. When the palace was subsequently shelled on March 17th, the Dalai Lama and a small party escaped to India through Lhoka, stopping at Lhuntse Dzong, where he repudiated the 17-Point Agreement.</p>
<p>
	Today, Norbulingkha, with its large gardens, fine buildings and art, outdoor performances and summer festivals, is a popular tourist site functioning as a museum. A significant rehabilitation effort began in 2003. It joined the Potala and <a href=""/geographies/view/Jokhang/TBRC_G4261"">Jokhang</a> as a UNESCO World Heritage Site in 2001.</p>
",
907.0,G248,,Sera Ngakpa Dratsang,se ra sngags pa grwa tshang,སེ་ར་སྔགས་པ་གྲྭ་ཚང་།,,Sera Ngakpa College ,Geluk,Monastic College,1419.0,,,,,29.69867,91.13256,"<p>
	Sera Ngagkpa Dratsang, the Tantric college of <a href=""/geographies/view/Sera-Monastery/TBRC_G154"">Sera Monastery</a>, was established initially in 1419 by <a href=""/biographies/view/Jamchen-Choje-Shākya-Yeshe/TBRC_P3450"">Jamchen Choje Shākya Yeshe</a> and expanded in the eighteenth century by Lhazang Khan. It was initially the gathering hall for Sera and when a new gathering hall was constructed, the Ngakpa college expanded from its smaller building to the former gathering hall. The original building was then used as a ritual college. The Tantric College is the smallest of the three surviving colleges of Sera.</p>
",
908.0,G153,,Drepung Deyang College,bras spungs bde yangs grwa tshang,འབྲས་སྤུངས་བདེ་ཡངས་གྲྭ་ཚང།,, ,Geluk,Monastic College,1440.0,,,,,29.676052,91.048505,"<p>
	One of only four colleges of <a href=""/geographies/view/Drepung/TBRC_G108"">Drepung</a> still functioning, albeit only partially, Deyang Dratsang was founded in in 1440 by&nbsp;Chokpa Jangchup Penden. &nbsp;</p>
",
909.0,G2CN11048,,Drepung Ngakpa Dratsang,bras spungs sngags pa grwa tshang,འབྲས་སྤུངས་སྔགས་པ་གྲྭ་ཚང་།,, ,Geluk,Monastic College,1419.0,,,,,29.676679,91.046112,"<p>
	Drepung Ngakpa Dratsang, the tantric college of <a href=""/geographies/view/Drepung-Monastery/TBRC_G108"">Drepung Monastery</a>, is one of four surviving colleges of the monastery. It was founded in 1419, and may have even existed before Drepung monastery. Following studies at Drepung Ngakpa Dratsang, students would continue at <a href=""/geographies/view/Gyuto/TBRC_G236"">Gyuto</a> or <a href=""/geographies/view/Gyume/TBRC_G394"">Gyume</a>, both located in Lhasa city. One of the college&#39;s temples contains relics of <a href=""/biographies/view/Ra-Lotsawa/TBRC_G3143"">Ra Lotsāwa</a>.&nbsp;&nbsp;</p>
",
