tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
358,G161,,Jakhyung Monastery,bya khyung dgon,བྱ་ཁྱུང་དགོན།,,"Amdo Jakhyung; Jakhyung Tekchen Yonten Dargye Ling; xiaqong si; xiaqun si; xiachong si; shachong si, theg chen yon tan dar rgyas gling , 夏琼寺; 夏群寺; 夏冲寺; 沙冲寺 ","Geluk, Kadam",Monastery,1349,,,,,36.14838,101.876924,"<p>
	Jakhyung is a major Geluk monastery in Bayan Khar in Amdo. It was established in 1349 by <a href=""/biographies/view/Choje-Dondrub-Rinchen/TBRC_P1558"">Choje Dondrub Rinchen</a>, the first teacher of <a href=""/biographies/view/Tsongkhapa/TBRC_p64"">Tsongkhapa</a>,&nbsp;on the site of an institution established by the&nbsp;<a href=""/biographies/view/Second-Karmapa,-Karma-Pakshi/TBRC_P1487"">Second Karmapa, Karma Pakshi</a>&nbsp;in the twelfth century. In 1363, it was here to Jakhyung that Choje brought the seven-year-old Tsongkhapa and gave him his novice vows. Along with <a href=""/geographies/view/Serkhok/TBRC_G166"">Serkhok</a>, <a href=""/geographies/view/Chubzang/TBRC_G164"">Chubzang</a> and <a href=""/geographies/view/Gonlung/TBRC_G165"">Gonlung</a>, Jakhyung was considered one of the &#39;four great monasteries of the north,&#39; meaning the oldest and most important Geluk institutions of Amdo.&nbsp;</p>
<p>
	&nbsp;</p>
",
359,,,Rablo,rab lo,རབ་ལོ།,, ,Geluk,Monastery,,,,,,,,"<p>
	Rablo Monastery seems to have been a Geluk monastery in the Tsawarong region of Kham. It was in existence by the early eighteenth century, when the <a href=""/biographies/view/Sixtieth-Ganden-Tripa,-Jangtse-Lobzang-Tenpa/TBRC_p2766"">Sixtieth Ganden Tripa, Jangtse Lobzang Tenpa</a> took novice ordination there.</p>
",
360,G1KR1936,,Tsador Monastery,tsha rdor dgon,ཚ་རྡོར་དགོན།,,"Tshador Gon; chadao-er si; zhaxi xianba nanjielin, tsha rdor dgon bkra shis byams pa rnam rgyal gling, 岔道尔寺; 扎西贤巴南杰林 ","Geluk, Sakya",Monastery,1260,,,,,34.70963,103.79801,"<p>
	Tsador is a Geluk monastery in Amdo. Originally a Sakya monastery that was founded in 1260, it was converted to Geluk in the mid eighteenth century.</p>
",
361,G301,G162,Shitsang Gonsar,shis tshang dgon gsar,ཤིས་ཚང་དགོན་གསར།,,"dga' ldan bshad sgrub chos 'khor gling, 西仓新寺; 嘎丹谢珠曲科林, ",Geluk,Monastery,1839,,,,,34.56912,102.55889,"<p>
	Shitsang Ganden Chokhor Ling is a Geluk monastery near Labrang in Amdo. The present monastery evolved on the grounds of smaller forerunners, either temples or monasteries. In 1839, the <a href=""/biographies/view/Third-Detri-Jamyang-Tubten-Nyima/TBRC_P382"">Third Detri Jamyang Tubten Nyima</a> started to develop the monastery as a branch of Labrang. It is the seat of the <a href=""/incarnation/view/Detri/TBRC_R8LS13072"">Detri</a> incarnation line.</p>
<p>
	&nbsp;</p>
",
362,G3232,,Ngulra Monastery,dngul rwa dgon,དངུལ་རྭ་དགོན།,,"ola niantao si, dga' ldan dam chos kun rgyas gling; gnyan thog dgon dga' ldan dam chos kun rgyas gling; dngul rwa gnyan thog dgon; dga' ldan dam chos kun rgyas gling, 欧拉念涛寺 ",Geluk,Monastery,,,,,,34.25134,101.27828,"<p>
	Ngulra is a Geluk monasery in the Machu region of Amdo. There is also a Nyingma monastery by the same name in Gojo, a branch of <a href=""/geographies/view/Pelyul-Monastery/TBRC_G18"">Pelyul Monastery</a>.</p>
",
363,G3278,,Ganden Shedrub Pekar Drolwai Ling,dga' ldan bshad sgrub pad dkar grol ba'i gling,དགའ་ལྡན་བཤད་སྒྲུབ་པད་དཀར་གྲོལ་བའི་གླིང།,,Taktsang Lhamo Ganden Shedrub Pekar Ling; Serchen Gompa; Sertri; Sertang ,Geluk,Monastery,1748,,,,,34.08551,102.63381,"<p>
	Ganden Shedrub Pekar Drolwai Ling, also known as Serchen, Sertri, and Sertang, is an important Geluk monastery in Amdo that was founded in 1748 by&nbsp;<a href=""/biographies/view/Gyeltsen-Sengge/TBRC_P2760"">Gyeltsen Sengge</a>, the 53rd throne-holder of Ganden. This is one of two monasteries in the town of Taktsang Lhamo, which is located on the border of Gansu and Sichuan provinces. The other monastery is Taktsang Lhamo Kirti, which is adjacent to Serchen. Because of their close proximity, they are sometimes confused as one monastery.</p>
",
364,G293,,Tso Gon Ganden Choling,gtsos dgon dge ldan chos gling,གཙོས་དགོན་དགེ་ལྡན་ཆོས་གླིང།,,"Tso Gon Genden Choling, gtsos dgon pa, 合作寺; 黑错寺 ",Geluk,Monastery,1650,,,,,34.98443,102.90041,"<p>
	Tso Gon Ganden Choling is a Geluk monastery in Amdo that was founded in 1650 by <a href=""/biographies/view/Sherab-Chokdan/TBRC_P9925"">Sherab Chokdan</a>. It is famous for its impressive nine-story structure.&nbsp;</p>
",
365,G1KR2037,,Mokru Ganden Jampeling,rmog ru dgon dga' ldan byams 'phel gling,རྨོག་རུ་དགོན་དགའ་ལྡན་བྱམས་འཕེལ་གླིང་།,,"mengru si; mengru si gedan xiangpeilin, 蒙茹寺; 蒙茹寺格丹祥培林 ",Geluk,Monastery,1720,,,,,34.52444,102.84644,"<p>
	Mokru Ganden Jampeling is a Geluk monastery in Amdo that was founded in 1720.</p>
",
367,G4353,,Muge Tashikhorlo,dmu dge bkra shis 'khor lo,དམུ་དགེ་བཀྲ་ཤིས་འཁོར་ལོ།,,"mao-ergai si, dmu dge dgon, 毛尔盖寺; 毛儿盖寺 ",Geluk,Monastery,1397,,,,,32.63323,103.10249,"<p>
	Muge Tashi Khorlo is a Geluk monastery located in Ngawa, Amdo. It was founded by <a href=""/biographies/view/Tsakho-Ngawang-Drakpa/TBRC_P3477"">Tsakho Ngawang Drakpa</a>, a major disciple of <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a>, in 1397.</p>
",
368,G3090,G162,Ngawa Gomang,rnga ba sgo mang,རྔ་བ་སྒོ་མང།,,"Ngayul Gomang; Ge mo si, rnga yul sgo mang; sgo mang sgar; bshad sgrub 'phel rgyas gling, 各莫寺; 格莫寺, ",Geluk,Monastery,1791,,,,,33.00094,101.60638,"<p>
	Ngawa Gomang, a branch of <a href=""/geographies/view/Labrang-Monastery/TBRC_g162"">Labrang Monastery</a>, is Geluk monastery in Amdo that was founded in either 1776 or 1791 by the <a href=""/biographies/view/Second-Jamyang-Zhepa,-Konchok-Jigme-Wangpo/TBRC_p169"">Second Jamyang Zhepa, Konchok Jigme Wangpo</a>.&nbsp;<span style=""color: rgb(0, 0, 0); font-family: arial, sans, sans-serif; font-size: 13px; white-space: pre-wrap;"">As of 1996, it housed over 600 monks, of which eleven were incarnate lamas. </span></p>
",
369,G1519,,Gyeltang Sungtseling,rgyal thang dgon pa,རྒྱལ་ཐང་དགོན་པ།,,"Gyaltang; Gyeltang Sungtseling; Gyeltang Sumtsenling; Gyeltang Sumtseling; Ganden Sumtsen Ling; Gedan Songzanlin, dga' ldan sum rtsen gling , ",Geluk,Monastery,,,,,,27.86356,99.70452,"<p>
	Gyeltang Monastery, also known as Ganden Sumtsen Ling or Sungtseling, was a major Geluk monastery in Kham that was founded in 1679 or 1681 on the advice of the <a href=""/biographies/view/Fifth-Dalai-Lama/TBRC_P37"">Fifth Dalai Lama</a>. It originally contained eight colleges, of which seven still exist. As of 2009, 600-700 monks were housed at the monastery.</p>
",
370,G2058,,Evaṃ Monastery,e waM dgon;,ཨེ་ཝཾ་དགོན༏་།,,Medro Gongkar Evam ,"Geluk, Sakya",Monastery,1359,,,,,,,"<p>
	Evaṃ Monastery was founded in 1359 by Yakde Paṇchen <a href=""/biographies/view/Tsondru-Dargye/TBRC_P4312"">Tsondru Dargye</a> in Medro Gongkar county in central Tibet. Also known as Ayang Monastery, it is not to be confused with <a href=""/geographies/view/Ngor-Evam-Choden/TBRC_G211"">Ngor Evam Choden</a>. It shares affiliation with both the Sakya and Geluk traditions.</p>
",
371,G2AG31,,Petseling Jangchub Pelri Monastery,pad tshal gling byang chub dpal ri dgon pa,པད་ཚལ་གླིང་བྱང་ཆུབ་དཔལ་རི་དགོན་པ།,,Pedtsheling Goenpa ,Nyingma,Monastery,1769,,,,,27.580195,90.774878,"<p>
	Petseling Jangchub Pelri Gon is a Nyingma monastery in Bhutan. It founded by the <a href=""/biographies/view/First-Petseling,-Namgyel-Lhundrub/TBRC_P2AG28"">First Petseling, Namgyel Lhundrub</a> in 1769 and remains the seat of the incarnation lineage.</p>
",
372,G1970,,Dobi Ganden Pelgye Ling,rdo sbis dge ldan 'phel rgyas gling,རྡོ་སྦིས་དགེ་ལྡན་འཕེལ་རྒྱས་གླིང་།,,"Gori Dratsang; Dowi Gori Dratsang, dgo ri grwa tshang; rdo sbis dgo ri grwa tshang, 瞿昙寺 ","Geluk, Sakya",Monastery,,,,,,35.654354,102.648981,"<p>
	Dobi Ganden Pelgye Ling is a Geluk monastery in Amdo. It was established in the thirteenth century by a Lama Samten Rinchen, and converted to Geluk in the seventeenth century.</p>
",
373,G1963,,Drotsang,gro tshang dgon,གྲོ་ཚང་དགོན།,,"Drotsang Lhakhang Gautamde; Qutan Si; Gautama, gro tshang lha khang go tam sde , ",Geluk,Monastery,1392,,,,,36.35462,102.29636,"<p>
	Drotsang Gon is a Geluk monastery in Tsongkha, Amdo, that was founded in 1392 by <a href=""/biographies/view/Samlo-Lama-Sanggye-Tashi/TBRC_P10315"">Samlo Lama Sanggye Tashi</a> under his patron, the Ming Hongwu Emperor. It was built on the site of a Karma Kagyu monastery. It is famous for its symmetrical complex of temples in sino-Tibetan style.&nbsp;</p>
",
374,G163,,Rongwo Monastery,rong bo thos bsam rnam rgyal gling,རོང་བོ་ཐོས་བསམ་རྣམ་རྒྱལ་གླིང།,,"Rongpo; Rongpo Monastery; Rongwo Tosam Namgyel Ling; Rongpo Gonchen Tosam Namgyaling; longwu si, 隆务寺; 隆务大乐法轮洲 ","Geluk, Sakya",Monastery,1301,,,,,35.508347,102.011267,"<p>
	Rongwo Tosam Namgyel Ling, in the Rebkong region of Amdo, was founded in 1301 by the Sakya master <a href=""/biographies/view/Samten-Rinchen/TBRC_P9429"">Samten Rinchen</a>&nbsp;who was the eldest son of Dodebum (mdo sde &#39;bum), the ruler of Rebkong. Originally a Sakya monastery, it was converted to the Geluk tradition in 1630 by <a href=""/biographies/view/Shar-Kelden-Gyatso/TBRC_P711"">Shar Kelden Gyatso</a>. It has three colleges: the <a href=""/geographies/view/Kālacakra-College/TBRC_G8LS12318"">Kālacakra College</a>, the <a href=""/geographies/view/Tantric-College/TBRC_G8LS12302"">Tantric College</a>, and the Dialectic College.</p>
",
375,G1PD96117,,Ditsa Tashi Choding,d+hi tsha bkra shis chos sding,དྷི་ཚ་བཀྲ་ཤིས་ཆོས་སྡིང་།,,"Ditsa; Genden Tashi Choding, ldi tsha bkra shis chos sdings , ",Geluk,Monastery,1903,,,,,36.2347082,101.6917549,"<p>
	Ditsa Tashi Choding is an important Geluk monastery in Amdo that was founded in 1903 by the Fourth Amdo Zhamar, <a href=""/biographies/view/Gendun-Tenzin-Gyatso/TBRC_P196"">Gendun Tenzin Gyatso</a>. It is a sister institution to <a href=""/geographies/view/Old-Ditsa-Monastery/TBRC_G1PD96118"">Old Ditsa Monastery</a>, located nearby.</p>
",
376,G3JT12434,,Wangdue Phodrang Dzong,dbang 'dus pho brang rdzong,དབང་འདུས་ཕོ་བྲང་རྫོང།,,Wangduephodrang Dzong; Wangdu Podrang Dzong; Wangdiphodrang ,Drukpa Kagyu,Monastery,1638,,,,,27.487683,89.899364,"<p>
	Wangdue Phodrang Dzong was in Wangdue Phodrang town in Central Bhutan.&nbsp;<a href=""/biographies/view/Zhabdrung-Ngawang-Namgyal/TBRC_P4902"">Zhabdrung Ngawang Namgyel</a> laid the foundation stone of Wangdue Phodrang Dzong in 1638, and for the next year and a half, Ponlop Nyama Kukye oversaw the construction process. The four storied tower was attributed to Zhabdrung himself, whereas in 1683, Dzongpon (regional governor) Dedun Chophel extended the upper dzong and the shabkor.&nbsp; A cantilever bridge built in 1685 to span the Puna Tsang Chu.&nbsp; In 1667, the Seventh&nbsp;Wangdue Dzongpon Sonam Lhundrub extended the dzong to provide a new entrance to the Jowo Lhakhang. &nbsp;Over time the complex grew to house over thirteen shrines and three courtyards in the complex. An image of Mahakala that was brought from Druk Lhamoche in Ralung occupies the gonkhang.</p>
<p>
	Wangdue Phodrang Dzong was impacted by a fire in 1837 and an earthquake in 1897; it was completely razed by a fire on June 24, 2012.&nbsp;</p>
",
377,,,Talang,rta glang,རྟ་གླང་།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Talang, a monastery in Bhutan, was in existence from at least the eighteenth century when the&nbsp;<a href=""/biographies/view/Sixteenth-Je-Khenpo,-Sherab-Sengge/TBRC_P540"">Sixteenth Je Khenpo, Sherab Sengge</a>, served as the Talang Lama there.&nbsp;</p>
",
378,G2CN11045,,Tubten Jago Pungpo,thub bstan bya rgod phung po,ཐུབ་བསྟན་བྱ་རྒོད་ཕུང་པོ།,, ,Drukpa Kagyu,Monastery,1749,,,,,,,"<p>
	Tubten Jago Pungpo, a hermitage in Bhutan, was founded by the <a href=""/biographies/view/Ninth-Je-Khenpo,&nbsp;Shākya-Rinchen/TBRC_P530"">Ninth Je Khenpo,&nbsp;Shākya Rinchen</a><span style=""color: rgb(51, 51, 51); font-family: Georgia, Times, Palatino; font-size: 14px; line-height: 19.600000381469727px;""> in 1749.</span></p>
",
380,G189,,Talo Sangngak Choling,rta log gsang sngags chos gling,རྟ་ལོག་གསང་སྔགས་ཆོས་གླིང་།,,Talok Sangngak Choling; Talo Monastery ,Drukpa Kagyu,Monastery,,,,,,27.550583,89.822727,"<p>
	Talo Sangngak Choling is an important Drukpa Kagyu monastery located near Punakha in Bhutan. It was in existence by at least the nineteenth century when the&nbsp;<a href=""/biographies/view/Fourth-Zhabdrung,-Jigme-Norbu/TBRC_P580"">Fourth Zhabdrung, Jigme Norbu</a> had his seat there.</p>
",Q7680266
381,,,Chitokha Puntsok Rabten Ling,spyi to kha phun tshogs rab brtan gling,སྤྱི་ཏོ་ཁ་ཕུན་ཚོགས་རབ་བརྟན་གླིང།,,Chitokha; Puntsok Rabten Ling ,Nyingma,Monastery,,,,,,,,"<p>
	Chitokha, also known as Shar Chitog Khar, one of the oldest monasteries in Bhutan, is near Wangdi Phodrang in eastern Bhutan. The foundations were laid by <a href=""/biographies/view/Tangtong-Gyelpo/TBRC_P2778"">Tangtong Gyelpo</a> when he built a temple here in the fifteenth century. Around 1682, the Second Gangteng, <a href=""/biographies/view/Tendzin-Lekpai-Dondrub/TBRC_P514"">Tendzin Lekpai Dondrub</a>, founded his winter residence here.</p>
",
382,G183,,Gangteng Monastery,sgang steng dgon pa,སྒང་སྟེང་དགོན་པ།,,Gangtey; Gangte ,Nyingma,Monastery,1613,,,,,27.484303,90.165182,"<p>
	Gangteng Gon is a Nyingma monastery established by The First Gangteng Tulku, <a href=""/biographies/view/Gyelse-Pema-Trinle/TBRC_P2659"">Gyelse Pema Trinle</a>, in Bhutan in 1613. He was a grandson of terton <a href=""/biographies/view/Pema-Lingpa/TBRC_P1693"">Pema Lingpa</a>, and holder of the &quot;activity&quot; line of his lineage. Gangteng is the biggest Nyingma monastery in Bhutan, and the seat of the Gangteng incarnation line.</p>
",Q4133200
383,,,Trakar Lhakhang,spra mkhar lha khang,སྤྲ་མཁར་ལྷ་ཁང།,,Prakhar Goemba; Prakhar Ngatshang ,Nyingma,Monastery,,,,,,27.504049,90.748764,"<p>
	Trakar Lhakhang, also known as Prakhar Goemba is a Nyingma monastery in the Chume valley, Bhutan. It was founded in the sixteenth or seventeenth century by the&nbsp;<a href=""/biographies/view/First-Gangteng-Tulku,-Peling-Gyelse-Pema-Trinle/TBRC_P2659"">First Gangteng Tulku, Peling Gyelse Pema Trinle</a>, whose monastic disciplines of&nbsp;Lingto and Lingme were followed there.</p>
",
384,,,Paro Lateng Monastery,spa gro la steng,སྤ་གྲོ་ལ་སྟེང།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Paro Lateng, a Drukpa Kagyu Monastery in Bhutan, was in existence by the middle of the eighteenth century, when the <a href=""/biographies/view/Thirteenth-Je-Khenpo/TBRC_p550"">Thirteenth Je Khenpo</a> served as resident teacher.</p>
",
385,G382,,Tsamdrak Monastery,mtshams brag dgon,མཚམས་བྲག་དགོན།,, ,Nyingma,Monastery,,,,,,,,"<p>
	Tsamdrak, the seat of the Tsamdrak incarnation lineage, is a Nyingma monastery in Bhutan. It was in existence by at least the eighteenth century when the&nbsp;<a href=""/biographies/view/The-First-Petseling-Tulku-Drubtob-Namgyel-Lhundrub/TBRC_P2AG28"">First Petseling Tulku, Drubtob Namgyel Lhundrub,</a> went to live there.&nbsp;</p>
",
387,G1TD12,,Tashichoedzong,bkra shis chos rdzong,བཀྲ་ཤིས་ཆོས་རྫོང།,,"Tashichho Dzong; Dechen Phodrang; Tashichodzong; Thimphu Dzong, bkra shis chos rdzong; thim phu dzong , ","Drigung Kagyu, Drukpa Kagyu",Monastery,1216,,,,,27.49003,89.634874,"<p>
	Tashichoedzong, known also as Thimpu Dzong, is located in Bhutan. The site&#39;s earliest structure was founded in 1216 by <a href=""/biographies/view/Drigungpa-Nyo-Gyelwa-Lhanangpa-Sanggye-Rinchen/TBRC_P15"">Drigungpa Nyo Gyelwa Lhanangpa Sanggye Rinchen</a>&nbsp;as&nbsp;Do Ngon Dzong, which lies in ruins near the current fortress. Shortly after its founding,&nbsp;<a href=""/biographies/view/Pajo-Drukgom-Zhikpo/TBRC_P7852"">Pajo Drukgom Zhikpo</a> of the Drukpa Kagyu took control of the fortress. In 1631 the new dzong, named Tashichoedzong, was completed under the direction of <a href=""/biographies/view/Shabdrung-Ngawang-Nyamgyel/TBRC_P509"">Shabdrung Ngawang Nyamgyel</a>. The Fourth&nbsp;Desi <a href=""/biographies/view/Tendzin-Rabgye/TBRC_P512"">Tendzin Rabgye</a> built a new monastic assembly hall at Tashichoedzong. Shortly thereafter, there was a fire during the reign of the Fifth&nbsp;Desi Gendun Chophel, who oversaw the rebuilding process until its completion in 1698. Additional fires happened in 1760 and 1869, and general reconstructions took place in 1772 and 1777.</p>
<p>
	In 1962, the Third King of Bhutan <a href=""/biographies/view/Jigme-Dorji-Wangchuck/TBRC_P8LS1423"">Jigme Dorji Wangchuck</a> ordered that Tashichoedzong be extended and renovated in order to accommodate governmental offices in the complex, the consecration for which took place in 1969. Tashichoedzong serves as the Central Monastic body&rsquo;s summer residence and also houses the offices of the king and cabinet ministers.</p>
",
388,,,Lhundrub Deyang,lhun grub bde dbyangs,ལྷུན་དྲུབ་བདེ་དབྱངས།,, ,Nyingma,Monastery,,,,,,,,"<p>
	Lhundrub Deyang is a Nyingma monastery in Trakar, Chume, Bhutan. It was founded in the sixteenth century by <a href=""/biographies/view/Dawa-Gyeltsen,-the-First-Peling-Tukse/TBRC_P2652"">Dawa Gyeltsen, the First Peling Tukse</a>.</p>
",
389,,,Gongto Sergyi Lhakhang,dgongs stod gser gyi lha khang,དགོངས་སྟོད་གསེར་གྱི་ལྷ་ཁང།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Gongto Sergyi Lhakhang is a monastery in Bhutan established in the 16th century by the <a href=""/biographies/view/First-Peling-Tukse,-Dawa-Gyeltsen/TBRC_P2652"">First Peling Tukse, Dawa Gyeltsen</a> (<span class=""biog-date-small"">b.1499 - d.1587)</span>, the son of terton Pema Lingpa. The monastery is at Tali in Kheng (rta li mkheng).</p>
",
390,G1TD42,,Lhadzong Tashigang,lha rdzong bkra shis sgang,ལྷ་རྫོང་བཀྲ་ཤིས་སྒང་།,, ,Drukpa Kagyu,Monastery,1767,,,,,,,"<p>
	Lhadzong Tashigang is a Drukpa Kagyu monastery in Bhutan. It was founded around 1767 by the <a href=""/biographies/view/Twelfth-Je-Khenpo,-Kunga-Gyatso/TBRC_p538"">Twelfth Je Khenpo, Kunga Gyatso</a>.</p>
",
392,G58,,Gorina Kunang Osel Ling,go ri na sku snang 'od gsal gling,གོ་རི་ན་སྐུ་སྣང་འོད་གསལ་གླིང།,,"Gorina; Gorina Kunnang Osel; Gorinang Kunnang Osel, go ri nang kun snang 'od gsal , ",Drukpa Kagyu,Monastery,,,,,,27.408259,89.399347,"<p>
	Kunang Osel Ling, often just called Gorina, is a Drukpa Kagyu monastery in Paro, western Bhutan, that was established in the early ninteenth century by the <a href=""/biographies/view/Twenty-fifth-Je-Khenpo,-Sherab-Gyeltsen/TBRC_P579"">Twenty-fifth Je Khenpo, Sherab Gyeltsen</a>.</p>
",
